t,x00,x10,v00,v10,x01,x11,v01,v11,x02,x12,v02,v12,x03,x13,v03,v13,
3.5716,1.52521,-0.367507,0.461632,-0.104491,0.9406,-0.44286,16.3558,-10.7644,0.461985,-0.149674,-14.4389,8.36239,-1.22771,1.36004,-1.50289,3.28819,
3.572,1.52562,-0.367599,0.460401,-0.104544,0.945834,-0.446304,16.3573,-10.7635,0.456788,-0.146664,-14.4374,8.36174,-1.22795,1.36057,-1.50274,3.28808,
3.5724,1.52602,-0.367691,0.459162,-0.104604,0.951069,-0.449748,16.359,-10.7626,0.45159,-0.143654,-14.4359,8.36111,-1.22819,1.36109,-1.50258,3.28796,
3.5728,1.52643,-0.367783,0.457912,-0.104674,0.956304,-0.453192,16.3607,-10.7616,0.446394,-0.140644,-14.4344,8.36051,-1.22844,1.36162,-1.50243,3.28784,
3.5732,1.52683,-0.367875,0.456653,-0.104752,0.96154,-0.456636,16.3624,-10.7607,0.441198,-0.137634,-14.433,8.35992,-1.22868,1.36215,-1.50227,3.28773,
3.5736,1.52723,-0.367967,0.455384,-0.10484,0.966776,-0.460079,16.3643,-10.7598,0.436002,-0.134625,-14.4316,8.35936,-1.22892,1.36267,-1.50212,3.28761,
3.574,1.52763,-0.36806,0.454104,-0.104937,0.972013,-0.463522,16.3662,-10.7588,0.430807,-0.131615,-14.4302,8.35881,-1.22916,1.3632,-1.50197,3.28749,
3.5744,1.52803,-0.368152,0.452815,-0.105044,0.977251,-0.466965,16.3682,-10.7579,0.425612,-0.128606,-14.4289,8.35827,-1.2294,1.36372,-1.50181,3.28737,
3.5748,1.52843,-0.368245,0.451514,-0.105162,0.982489,-0.470407,16.3703,-10.7569,0.420418,-0.125597,-14.4276,8.35776,-1.22964,1.36425,-1.50166,3.28726,
3.5752,1.52883,-0.368337,0.450203,-0.10529,0.987728,-0.473849,16.3724,-10.7559,0.415224,-0.122589,-14.4264,8.35726,-1.22988,1.36478,-1.5015,3.28714,
3.5756,1.52922,-0.36843,0.448881,-0.10543,0.992967,-0.477291,16.3745,-10.7549,0.410031,-0.11958,-14.4252,8.35677,-1.23012,1.3653,-1.50135,3.28702,
3.576,1.52962,-0.368523,0.447548,-0.105581,0.998207,-0.480732,16.3768,-10.7539,0.404838,-0.116572,-14.424,8.35629,-1.23036,1.36583,-1.5012,3.2869,
3.5764,1.53001,-0.368616,0.446204,-0.105743,1.00345,-0.484173,16.3791,-10.7529,0.399646,-0.113564,-14.4228,8.35583,-1.2306,1.36635,-1.50104,3.28679,
3.5768,1.5304,-0.368709,0.444849,-0.105919,1.00869,-0.487614,16.3814,-10.7519,0.394454,-0.110556,-14.4216,8.35538,-1.23084,1.36688,-1.50089,3.28667,
3.5772,1.53079,-0.368802,0.443482,-0.106107,1.01393,-0.491055,16.3839,-10.7508,0.389262,-0.107548,-14.4205,8.35494,-1.23108,1.3674,-1.50073,3.28655,
3.5776,1.53118,-0.368896,0.442103,-0.106308,1.01918,-0.494495,16.3864,-10.7497,0.384071,-0.10454,-14.4194,8.35452,-1.23132,1.36793,-1.50058,3.28643,
3.578,1.53157,-0.368989,0.440713,-0.106523,1.02442,-0.497934,16.3889,-10.7486,0.37888,-0.101533,-14.4183,8.3541,-1.23156,1.36846,-1.50042,3.28631,
3.5784,1.53196,-0.369083,0.439312,-0.106752,1.02966,-0.501374,16.3915,-10.7474,0.37369,-0.0985251,-14.4173,8.35369,-1.2318,1.36898,-1.50027,3.28619,
3.5788,1.53234,-0.369177,0.437899,-0.106995,1.03491,-0.504813,16.3941,-10.7463,0.3685,-0.0955179,-14.4163,8.3533,-1.23204,1.36951,-1.50011,3.28607,
3.5792,1.53273,-0.369271,0.436473,-0.107254,1.04016,-0.508251,16.3968,-10.7451,0.36331,-0.0925108,-14.4153,8.35291,-1.23228,1.37003,-1.49996,3.28595,
3.5796,1.53311,-0.369366,0.435037,-0.107528,1.0454,-0.51169,16.3996,-10.7438,0.358121,-0.0895038,-14.4143,8.35253,-1.23252,1.37056,-1.4998,3.28583,
3.58,1.53349,-0.369461,0.433588,-0.107818,1.05065,-0.515127,16.4024,-10.7425,0.352932,-0.0864969,-14.4133,8.35216,-1.23276,1.37108,-1.49965,3.28571,
3.5804,1.53387,-0.369556,0.432127,-0.108125,1.0559,-0.518565,16.4053,-10.7412,0.347743,-0.0834902,-14.4123,8.3518,-1.233,1.37161,-1.49949,3.2856,
3.5808,1.53425,-0.369651,0.430655,-0.108449,1.06115,-0.522002,16.4082,-10.7399,0.342555,-0.0804836,-14.4114,8.35145,-1.23324,1.37214,-1.49934,3.28548,
3.5812,1.53463,-0.369747,0.429171,-0.108791,1.0664,-0.525438,16.4112,-10.7385,0.337367,-0.0774772,-14.4105,8.3511,-1.23348,1.37266,-1.49918,3.28536,
3.5816,1.53501,-0.369842,0.427675,-0.10915,1.07166,-0.528874,16.4142,-10.7371,0.332179,-0.0744708,-14.4096,8.35076,-1.23372,1.37319,-1.49903,3.28524,
3.582,1.53539,-0.369939,0.426167,-0.109529,1.07691,-0.53231,16.4173,-10.7356,0.326992,-0.0714646,-14.4087,8.35043,-1.23396,1.37371,-1.49887,3.28511,
3.5824,1.53576,-0.370035,0.424648,-0.109926,1.08216,-0.535745,16.4204,-10.7341,0.321805,-0.0684585,-14.4078,8.35011,-1.2342,1.37424,-1.49872,3.28499,
3.5828,1.53613,-0.370132,0.423118,-0.110344,1.08742,-0.53918,16.4236,-10.7325,0.316618,-0.0654526,-14.407,8.34979,-1.23444,1.37476,-1.49856,3.28487,
3.5832,1.5365,-0.370229,0.421576,-0.110781,1.09267,-0.542614,16.4268,-10.7309,0.311432,-0.0624467,-14.4061,8.34947,-1.23468,1.37529,-1.49841,3.28475,
3.5836,1.53687,-0.370327,0.420023,-0.11124,1.09793,-0.546048,16.43,-10.7292,0.306246,-0.0594409,-14.4053,8.34917,-1.23492,1.37582,-1.49825,3.28463,
3.584,1.53724,-0.370425,0.41846,-0.11172,1.10319,-0.549481,16.4333,-10.7275,0.30106,-0.0564353,-14.4045,8.34887,-1.23516,1.37634,-1.49809,3.28451,
3.5844,1.53761,-0.370524,0.416885,-0.112222,1.10845,-0.552913,16.4367,-10.7257,0.295875,-0.0534297,-14.4037,8.34857,-1.2354,1.37687,-1.49794,3.28439,
3.5848,1.53798,-0.370623,0.415301,-0.112747,1.11371,-0.556345,16.4401,-10.7239,0.29069,-0.0504243,-14.4029,8.34828,-1.23564,1.37739,-1.49778,3.28427,
3.5852,1.53834,-0.370722,0.413707,-0.113295,1.11897,-0.559776,16.4435,-10.722,0.285505,-0.047419,-14.4021,8.348,-1.23588,1.37792,-1.49763,3.28414,
3.5856,1.53871,-0.370822,0.412102,-0.113867,1.12423,-0.563207,16.447,-10.7201,0.28032,-0.0444138,-14.4014,8.34772,-1.23611,1.37844,-1.49747,3.28402,
3.586,1.53907,-0.370923,0.410489,-0.114463,1.1295,-0.566637,16.4505,-10.7181,0.275136,-0.0414086,-14.4006,8.34745,-1.23635,1.37897,-1.49731,3.2839,
3.5864,1.53943,-0.371024,0.408866,-0.115084,1.13476,-0.570067,16.4541,-10.716,0.269952,-0.0384036,-14.3999,8.34718,-1.23659,1.37949,-1.49716,3.28378,
3.5868,1.53979,-0.371125,0.407236,-0.11573,1.14003,-0.573495,16.4577,-10.7138,0.264768,-0.0353987,-14.3992,8.34691,-1.23683,1.38002,-1.497,3.28365,
3.5872,1.54014,-0.371227,0.405597,-0.116402,1.14529,-0.576924,16.4613,-10.7116,0.259584,-0.0323938,-14.3985,8.34666,-1.23707,1.38054,-1.49684,3.28353,
3.5876,1.5405,-0.37133,0.40395,-0.117101,1.15056,-0.580351,16.4649,-10.7094,0.254401,-0.0293891,-14.3977,8.3464,-1.23731,1.38107,-1.49669,3.28341,
3.588,1.54086,-0.371433,0.402297,-0.117827,1.15583,-0.583778,16.4686,-10.707,0.249218,-0.0263844,-14.3971,8.34615,-1.23755,1.3816,-1.49653,3.28328,
3.5884,1.54121,-0.371537,0.400638,-0.11858,1.1611,-0.587203,16.4723,-10.7046,0.244035,-0.0233798,-14.3964,8.3459,-1.23779,1.38212,-1.49637,3.28316,
3.5888,1.54156,-0.371642,0.398972,-0.119361,1.16637,-0.590628,16.4761,-10.7021,0.238852,-0.0203754,-14.3957,8.34566,-1.23803,1.38265,-1.49622,3.28304,
3.5892,1.54191,-0.371748,0.397302,-0.120171,1.17165,-0.594053,16.4799,-10.6996,0.23367,-0.017371,-14.395,8.34542,-1.23827,1.38317,-1.49606,3.28291,
3.5896,1.54226,-0.371854,0.395627,-0.121009,1.17692,-0.597476,16.4837,-10.697,0.228488,-0.0143666,-14.3944,8.34519,-1.23851,1.3837,-1.4959,3.28279,
3.59,1.54261,-0.371961,0.393949,-0.121877,1.1822,-0.600899,16.4875,-10.6942,0.223306,-0.0113624,-14.3937,8.34495,-1.23875,1.38422,-1.49574,3.28266,
3.5904,1.54295,-0.372068,0.392268,-0.122775,1.18747,-0.60432,16.4913,-10.6915,0.218124,-0.00835828,-14.3931,8.34473,-1.23899,1.38475,-1.49558,3.28254,
3.5908,1.5433,-0.372177,0.390585,-0.123702,1.19275,-0.607741,16.4951,-10.6886,0.212943,-0.00535422,-14.3925,8.3445,-1.23923,1.38527,-1.49543,3.28241,
3.5912,1.54364,-0.372286,0.388901,-0.12466,1.19803,-0.611161,16.499,-10.6856,0.207762,-0.00235024,-14.3919,8.34428,-1.23947,1.3858,-1.49527,3.28229,
3.5916,1.54398,-0.372396,0.387216,-0.125648,1.20331,-0.61458,16.5029,-10.6826,0.202581,0.000653667,-14.3912,8.34407,-1.23971,1.38632,-1.49511,3.28216,
3.592,1.54432,-0.372507,0.385533,-0.126667,1.20859,-0.617998,16.5067,-10.6795,0.1974,0.00365749,-14.3906,8.34385,-1.23995,1.38685,-1.49495,3.28203,
3.5924,1.54466,-0.372619,0.383851,-0.127717,1.21387,-0.621415,16.5106,-10.6763,0.19222,0.00666124,-14.39,8.34364,-1.24018,1.38737,-1.49479,3.28191,
3.5928,1.545,-0.372732,0.382171,-0.128798,1.21916,-0.624831,16.5145,-10.6731,0.187039,0.00966491,-14.3895,8.34343,-1.24042,1.3879,-1.49463,3.28178,
3.5932,1.54533,-0.372846,0.380495,-0.12991,1.22444,-0.628246,16.5184,-10.6697,0.181859,0.0126685,-14.3889,8.34323,-1.24066,1.38842,-1.49448,3.28165,
3.5936,1.54567,-0.372961,0.378824,-0.131054,1.22973,-0.631659,16.5222,-10.6663,0.176679,0.015672,-14.3883,8.34303,-1.2409,1.38895,-1.49432,3.28153,
3.594,1.546,-0.373076,0.377159,-0.132229,1.23502,-0.635072,16.5261,-10.6628,0.1715,0.0186755,-14.3877,8.34283,-1.24114,1.38947,-1.49416,3.2814,
3.5944,1.54633,-0.373193,0.375501,-0.133436,1.24031,-0.638484,16.53,-10.6592,0.16632,0.0216789,-14.3872,8.34264,-1.24138,1.39,-1.494,3.28127,
3.5948,1.54666,-0.373311,0.37385,-0.134673,1.2456,-0.641894,16.5338,-10.6555,0.161141,0.0246822,-14.3866,8.34244,-1.24162,1.39052,-1.49384,3.28114,
3.5952,1.54699,-0.37343,0.372209,-0.135942,1.25089,-0.645303,16.5376,-10.6517,0.155962,0.0276854,-14.3861,8.34225,-1.24186,1.39105,-1.49368,3.28101,
3.5956,1.54732,-0.373551,0.370578,-0.137241,1.25618,-0.648711,16.5414,-10.6479,0.150783,0.0306886,-14.3856,8.34207,-1.2421,1.39157,-1.49352,3.28089,
3.596,1.54764,-0.373672,0.368959,-0.138571,1.26147,-0.652118,16.5452,-10.6439,0.145604,0.0336917,-14.385,8.34188,-1.24234,1.3921,-1.49336,3.28076,
3.5964,1.54797,-0.373794,0.367352,-0.13993,1.26677,-0.655523,16.549,-10.6399,0.140426,0.0366948,-14.3845,8.3417,-1.24257,1.39262,-1.4932,3.28063,
3.5968,1.54829,-0.373918,0.365759,-0.14132,1.27207,-0.658927,16.5527,-10.6358,0.135247,0.0396978,-14.384,8.34152,-1.24281,1.39315,-1.49304,3.2805,
3.5972,1.54861,-0.374043,0.364182,-0.142739,1.27736,-0.66233,16.5564,-10.6317,0.130069,0.0427007,-14.3835,8.34134,-1.24305,1.39367,-1.49288,3.28037,
3.5976,1.54893,-0.374169,0.36262,-0.144186,1.28266,-0.665732,16.56,-10.6274,0.124891,0.0457035,-14.383,8.34117,-1.24329,1.3942,-1.49272,3.28024,
3.598,1.54925,-0.374297,0.361076,-0.145662,1.28796,-0.669132,16.5636,-10.6231,0.119713,0.0487063,-14.3825,8.341,-1.24353,1.39472,-1.49256,3.28011,
3.5984,1.54956,-0.374426,0.35955,-0.147165,1.29326,-0.67253,16.5672,-10.6187,0.114536,0.051709,-14.382,8.34083,-1.24377,1.39525,-1.4924,3.27997,
3.5988,1.54988,-0.374556,0.358044,-0.148694,1.29856,-0.675928,16.5707,-10.6143,0.109358,0.0547117,-14.3815,8.34066,-1.24401,1.39577,-1.49223,3.27984,
3.5992,1.55019,-0.374687,0.356558,-0.15025,1.30387,-0.679323,16.5742,-10.6097,0.104181,0.0577143,-14.381,8.34049,-1.24425,1.3963,-1.49207,3.27971,
3.5996,1.55051,-0.37482,0.355094,-0.15183,1.30917,-0.682718,16.5776,-10.6051,0.099004,0.0607169,-14.3806,8.34033,-1.24449,1.39682,-1.49191,3.27958,
3.6,1.55082,-0.374955,0.353654,-0.153435,1.31448,-0.686111,16.5809,-10.6005,0.0938271,0.0637194,-14.3801,8.34017,-1.24472,1.39735,-1.49175,3.27945,
3.6004,1.55113,-0.37509,0.352237,-0.155063,1.31978,-0.689502,16.5842,-10.5957,0.0886503,0.0667218,-14.3796,8.34001,-1.24496,1.39787,-1.49159,3.27931,
3.6008,1.55144,-0.375228,0.350845,-0.156713,1.32509,-0.692892,16.5875,-10.591,0.0834738,0.0697242,-14.3792,8.33986,-1.2452,1.3984,-1.49142,3.27918,
3.6012,1.55175,-0.375366,0.349478,-0.158384,1.3304,-0.69628,16.5906,-10.5861,0.0782973,0.0727265,-14.3787,8.3397,-1.24544,1.39892,-1.49126,3.27905,
3.6016,1.55205,-0.375506,0.348139,-0.160075,1.33571,-0.699667,16.5937,-10.5812,0.0731211,0.0757287,-14.3783,8.33955,-1.24568,1.39944,-1.4911,3.27891,
3.602,1.55236,-0.375648,0.346827,-0.161785,1.34102,-0.703052,16.5968,-10.5763,0.067945,0.078731,-14.3778,8.3394,-1.24592,1.39997,-1.49094,3.27878,
3.6024,1.55267,-0.375791,0.345543,-0.163513,1.34633,-0.706436,16.5997,-10.5713,0.062769,0.0817331,-14.3774,8.33925,-1.24616,1.40049,-1.49077,3.27864,
3.6028,1.55297,-0.375936,0.344289,-0.165256,1.35164,-0.709818,16.6026,-10.5663,0.0575932,0.0847352,-14.377,8.33911,-1.24639,1.40102,-1.49061,3.27851,
3.6032,1.55327,-0.376082,0.343064,-0.167016,1.35696,-0.713198,16.6054,-10.5612,0.0524176,0.0877373,-14.3765,8.33896,-1.24663,1.40154,-1.49045,3.27837,
3.6036,1.55357,-0.37623,0.341869,-0.168788,1.36227,-0.716577,16.6081,-10.5561,0.0472421,0.0907393,-14.3761,8.33882,-1.24687,1.40207,-1.49028,3.27824,
3.604,1.55387,-0.376379,0.340705,-0.170574,1.36759,-0.719954,16.6108,-10.551,0.0420668,0.0937412,-14.3757,8.33868,-1.24711,1.40259,-1.49012,3.2781,
3.6044,1.55417,-0.37653,0.339573,-0.172371,1.3729,-0.72333,16.6134,-10.5458,0.0368916,0.0967431,-14.3753,8.33854,-1.24735,1.40312,-1.48995,3.27796,
3.6048,1.55447,-0.376682,0.338473,-0.174177,1.37822,-0.726704,16.6158,-10.5406,0.0317166,0.099745,-14.3749,8.3384,-1.24759,1.40364,-1.48979,3.27783,
3.6052,1.55477,-0.376837,0.337405,-0.175992,1.38354,-0.730076,16.6182,-10.5354,0.0265417,0.102747,-14.3745,8.33827,-1.24782,1.40417,-1.48962,3.27769,
3.6056,1.55506,-0.376992,0.336369,-0.177814,1.38885,-0.733446,16.6206,-10.5302,0.021367,0.105749,-14.3741,8.33813,-1.24806,1.40469,-1.48946,3.27755,
3.606,1.55536,-0.377149,0.335366,-0.179642,1.39417,-0.736815,16.6228,-10.5249,0.0161924,0.10875,-14.3737,8.338,-1.2483,1.40521,-1.48929,3.27741,
3.6064,1.55565,-0.377308,0.334396,-0.181475,1.39949,-0.740182,16.6249,-10.5197,0.0110179,0.111752,-14.3733,8.33787,-1.24854,1.40574,-1.48913,3.27727,
3.6068,1.55595,-0.377469,0.333459,-0.183311,1.40481,-0.743548,16.627,-10.5144,0.0058436,0.114753,-14.3729,8.33774,-1.24878,1.40626,-1.48896,3.27713,
3.6072,1.55624,-0.377631,0.332555,-0.185148,1.41013,-0.746911,16.629,-10.5092,0.000669418,0.117755,-14.3725,8.33762,-1.24902,1.40679,-1.4888,3.27699,
3.6076,1.55653,-0.377795,0.331684,-0.186986,1.41546,-0.750273,16.6309,-10.5039,-0.00450462,0.120757,-14.3722,8.33749,-1.24925,1.40731,-1.48863,3.27685,
3.608,1.55683,-0.37796,0.330846,-0.188823,1.42078,-0.753634,16.6327,-10.4986,-0.00967853,0.123758,-14.3718,8.33737,-1.24949,1.40784,-1.48846,3.27671,
3.6084,1.55712,-0.378127,0.330041,-0.190659,1.4261,-0.756993,16.6344,-10.4934,-0.0148523,0.126759,-14.3714,8.33725,-1.24973,1.40836,-1.4883,3.27657,
3.6088,1.55741,-0.378296,0.329269,-0.192491,1.43142,-0.76035,16.636,-10.4881,-0.0200259,0.129761,-14.371,8.33713,-1.24997,1.40888,-1.48813,3.27643,
3.6092,1.5577,-0.378466,0.328529,-0.194318,1.43675,-0.763705,16.6375,-10.4829,-0.0251995,0.132762,-14.3707,8.33701,-1.25021,1.40941,-1.48796,3.27629,
3.6096,1.55798,-0.378638,0.327821,-0.19614,1.44207,-0.767059,16.639,-10.4777,-0.0303728,0.135764,-14.3703,8.33689,-1.25044,1.40993,-1.48779,3.27614,
3.61,1.55827,-0.378811,0.327145,-0.197955,1.4474,-0.770411,16.6404,-10.4725,-0.0355461,0.138765,-14.37,8.33678,-1.25068,1.41046,-1.48763,3.276,
3.6104,1.55856,-0.378986,0.3265,-0.199763,1.45272,-0.773761,16.6417,-10.4673,-0.0407192,0.141766,-14.3696,8.33666,-1.25092,1.41098,-1.48746,3.27586,
3.6108,1.55885,-0.379163,0.325886,-0.201561,1.45805,-0.77711,16.6429,-10.4622,-0.0458922,0.144767,-14.3693,8.33655,-1.25116,1.41151,-1.48729,3.27571,
3.6112,1.55913,-0.379341,0.325303,-0.20335,1.46337,-0.780457,16.644,-10.4571,-0.0510651,0.147768,-14.3689,8.33644,-1.2514,1.41203,-1.48712,3.27557,
3.6116,1.55942,-0.379521,0.32475,-0.205128,1.4687,-0.783802,16.6451,-10.452,-0.0562378,0.150769,-14.3686,8.33633,-1.25163,1.41255,-1.48695,3.27542,
3.612,1.55971,-0.379702,0.324226,-0.206894,1.47403,-0.787146,16.6461,-10.4469,-0.0614105,0.15377,-14.3683,8.33622,-1.25187,1.41308,-1.48678,3.27528,
3.6124,1.55999,-0.379885,0.323731,-0.208648,1.47935,-0.790488,16.647,-10.4419,-0.066583,0.156771,-14.3679,8.33611,-1.25211,1.4136,-1.48661,3.27513,
3.6128,1.56028,-0.380069,0.323264,-0.210388,1.48468,-0.793829,16.6478,-10.4369,-0.0717554,0.159772,-14.3676,8.33601,-1.25235,1.41413,-1.48644,3.27498,
3.6132,1.56056,-0.380255,0.322825,-0.212114,1.49001,-0.797168,16.6485,-10.432,-0.0769276,0.162773,-14.3673,8.33591,-1.25259,1.41465,-1.48627,3.27484,
3.6136,1.56084,-0.380442,0.322413,-0.213826,1.49533,-0.800506,16.6492,-10.4271,-0.0820998,0.165774,-14.3669,8.3358,-1.25282,1.41517,-1.4861,3.27469,
3.614,1.56113,-0.380631,0.322027,-0.215522,1.50066,-0.803841,16.6498,-10.4223,-0.0872718,0.168775,-14.3666,8.3357,-1.25306,1.4157,-1.48593,3.27454,
3.6144,1.56141,-0.380822,0.321667,-0.217201,1.50599,-0.807176,16.6504,-10.4174,-0.0924438,0.171776,-14.3663,8.3356,-1.2533,1.41622,-1.48576,3.27439,
3.6148,1.56169,-0.381014,0.321332,-0.218864,1.51132,-0.810509,16.6509,-10.4127,-0.0976156,0.174777,-14.366,8.3355,-1.25354,1.41675,-1.48559,3.27424,
3.6152,1.56198,-0.381207,0.321021,-0.22051,1.51665,-0.81384,16.6513,-10.408,-0.102787,0.177778,-14.3657,8.33541,-1.25377,1.41727,-1.48542,3.27409,
3.6156,1.56226,-0.381402,0.320734,-0.222138,1.52198,-0.81717,16.6517,-10.4033,-0.107959,0.180778,-14.3654,8.33531,-1.25401,1.41779,-1.48525,3.27394,
3.616,1.56254,-0.381598,0.320469,-0.223748,1.5273,-0.820498,16.652,-10.3987,-0.11313,0.183779,-14.3651,8.33522,-1.25425,1.41832,-1.48507,3.27379,
3.6164,1.56282,-0.381795,0.320227,-0.22534,1.53263,-0.823825,16.6522,-10.3942,-0.118302,0.18678,-14.3648,8.33513,-1.25449,1.41884,-1.4849,3.27364,
3.6168,1.5631,-0.381994,0.320006,-0.226912,1.53796,-0.82715,16.6524,-10.3896,-0.123473,0.18978,-14.3645,8.33503,-1.25473,1.41936,-1.48473,3.27348,
3.6172,1.56339,-0.382195,0.319806,-0.228466,1.54329,-0.830474,16.6525,-10.3852,-0.128644,0.192781,-14.3642,8.33494,-1.25496,1.41989,-1.48456,3.27333,
3.6176,1.56367,-0.382396,0.319626,-0.229999,1.54862,-0.833797,16.6526,-10.3808,-0.133815,0.195781,-14.3639,8.33485,-1.2552,1.42041,-1.48438,3.27318,
3.618,1.56395,-0.3826,0.319465,-0.231514,1.55395,-0.837118,16.6526,-10.3765,-0.138986,0.198782,-14.3636,8.33477,-1.25544,1.42094,-1.48421,3.27302,
3.6184,1.56423,-0.382804,0.319323,-0.233008,1.55928,-0.840438,16.6526,-10.3722,-0.144157,0.201783,-14.3633,8.33468,-1.25568,1.42146,-1.48403,3.27287,
3.6188,1.56451,-0.38301,0.319199,-0.234482,1.56461,-0.843756,16.6525,-10.368,-0.149328,0.204783,-14.363,8.33459,-1.25591,1.42198,-1.48386,3.27271,
3.6192,1.56479,-0.383217,0.319092,-0.235936,1.56993,-0.847073,16.6524,-10.3638,-0.154498,0.207783,-14.3628,8.33451,-1.25615,1.42251,-1.48369,3.27256,
3.6196,1.56507,-0.383425,0.319002,-0.23737,1.57526,-0.850389,16.6523,-10.3597,-0.159669,0.210784,-14.3625,8.33443,-1.25639,1.42303,-1.48351,3.2724,
3.62,1.56535,-0.383634,0.318928,-0.238783,1.58059,-0.853703,16.6521,-10.3556,-0.164839,0.213784,-14.3622,8.33435,-1.25662,1.42355,-1.48333,3.27224,
3.6204,1.56563,-0.383845,0.318868,-0.240176,1.58592,-0.857017,16.6519,-10.3516,-0.17001,0.216785,-14.3619,8.33427,-1.25686,1.42408,-1.48316,3.27208,
3.6208,1.56591,-0.384057,0.318824,-0.241549,1.59125,-0.860328,16.6516,-10.3477,-0.17518,0.219785,-14.3617,8.33419,-1.2571,1.4246,-1.48298,3.27192,
3.6212,1.56619,-0.38427,0.318794,-0.242901,1.59658,-0.863639,16.6513,-10.3438,-0.18035,0.222785,-14.3614,8.33411,-1.25734,1.42512,-1.48281,3.27176,
3.6216,1.56647,-0.384485,0.318776,-0.244233,1.60191,-0.866949,16.6509,-10.3399,-0.18552,0.225785,-14.3611,8.33403,-1.25757,1.42565,-1.48263,3.2716,
3.622,1.56676,-0.3847,0.318772,-0.245544,1.60723,-0.870257,16.6506,-10.3362,-0.19069,0.228786,-14.3609,8.33396,-1.25781,1.42617,-1.48245,3.27144,
3.6224,1.56704,-0.384917,0.31878,-0.246835,1.61256,-0.873564,16.6502,-10.3325,-0.19586,0.231786,-14.3606,8.33388,-1.25805,1.42669,-1.48227,3.27128,
3.6228,1.56732,-0.385135,0.3188,-0.248106,1.61789,-0.876869,16.6497,-10.3288,-0.20103,0.234786,-14.3604,8.33381,-1.25829,1.42722,-1.4821,3.27112,
3.6232,1.5676,-0.385353,0.318831,-0.249357,1.62322,-0.880174,16.6493,-10.3252,-0.206199,0.237786,-14.3601,8.33374,-1.25852,1.42774,-1.48192,3.27095,
3.6236,1.56788,-0.385573,0.318872,-0.250589,1.62855,-0.883478,16.6488,-10.3217,-0.211369,0.240786,-14.3598,8.33367,-1.25876,1.42826,-1.48174,3.27079,
3.624,1.56816,-0.385794,0.318923,-0.2518,1.63387,-0.88678,16.6483,-10.3182,-0.216539,0.243786,-14.3596,8.3336,-1.259,1.42879,-1.48156,3.27063,
3.6244,1.56844,-0.386017,0.318984,-0.252992,1.6392,-0.890081,16.6478,-10.3147,-0.221708,0.246787,-14.3594,8.33353,-1.25923,1.42931,-1.48138,3.27046,
3.6248,1.56872,-0.38624,0.319055,-0.254164,1.64453,-0.893381,16.6472,-10.3113,-0.226877,0.249787,-14.3591,8.33346,-1.25947,1.42983,-1.4812,3.27029,
3.6252,1.569,-0.386464,0.319133,-0.255318,1.64985,-0.896681,16.6466,-10.308,-0.232046,0.252787,-14.3589,8.3334,-1.25971,1.43036,-1.48102,3.27013,
3.6256,1.56928,-0.386689,0.31922,-0.256452,1.65518,-0.899979,16.646,-10.3047,-0.237216,0.255787,-14.3586,8.33333,-1.25994,1.43088,-1.48084,3.26996,
3.626,1.56956,-0.386915,0.319315,-0.257567,1.66051,-0.903276,16.6454,-10.3015,-0.242385,0.258787,-14.3584,8.33327,-1.26018,1.4314,-1.48066,3.26979,
3.6264,1.56984,-0.387142,0.319417,-0.258664,1.66583,-0.906572,16.6448,-10.2983,-0.247554,0.261787,-14.3582,8.3332,-1.26042,1.43193,-1.48048,3.26962,
3.6268,1.57012,-0.38737,0.319526,-0.259743,1.67116,-0.909866,16.6441,-10.2952,-0.252723,0.264787,-14.3579,8.33314,-1.26066,1.43245,-1.4803,3.26945,
3.6272,1.57041,-0.387599,0.319641,-0.260803,1.67649,-0.91316,16.6435,-10.2921,-0.257891,0.267786,-14.3577,8.33308,-1.26089,1.43297,-1.48011,3.26928,
3.6276,1.57069,-0.387829,0.319763,-0.261845,1.68181,-0.916453,16.6428,-10.2891,-0.26306,0.270786,-14.3575,8.33302,-1.26113,1.4335,-1.47993,3.26911,
3.628,1.57097,-0.38806,0.31989,-0.26287,1.68714,-0.919746,16.6421,-10.2862,-0.268229,0.273786,-14.3572,8.33297,-1.26137,1.43402,-1.47975,3.26893,
3.6284,1.57125,-0.388292,0.320023,-0.263877,1.69246,-0.923037,16.6414,-10.2832,-0.273397,0.276786,-14.357,8.33291,-1.2616,1.43454,-1.47956,3.26876,
3.6288,1.57153,-0.388525,0.320161,-0.264868,1.69779,-0.926327,16.6406,-10.2804,-0.278566,0.279786,-14.3568,8.33285,-1.26184,1.43507,-1.47938,3.26859,
3.6292,1.57181,-0.388758,0.320303,-0.265841,1.70311,-0.929616,16.6399,-10.2775,-0.283734,0.282786,-14.3566,8.3328,-1.26208,1.43559,-1.4792,3.26841,
3.6296,1.5721,-0.388993,0.32045,-0.266797,1.70844,-0.932904,16.6392,-10.2748,-0.288903,0.285786,-14.3564,8.33274,-1.26231,1.43611,-1.47901,3.26823,
3.63,1.57238,-0.389228,0.320602,-0.267737,1.71376,-0.936192,16.6384,-10.272,-0.294071,0.288785,-14.3561,8.33269,-1.26255,1.43663,-1.47883,3.26806,
3.6304,1.57266,-0.389464,0.320757,-0.268661,1.71909,-0.939479,16.6377,-10.2693,-0.299239,0.291785,-14.3559,8.33264,-1.26279,1.43716,-1.47864,3.26788,
