t,x0,x1, 
3.89688,-1.35063,0.171487,
3.89844,-1.35035,0.178753,
3.9,-1.35007,0.186023,
3.90156,-1.34977,0.193297,
3.90313,-1.34947,0.200576,
3.90469,-1.34915,0.207858,
3.90625,-1.34882,0.215144,
3.90781,-1.34847,0.222434,
3.90938,-1.34812,0.229728,
3.91094,-1.34776,0.237027,
3.9125,-1.34738,0.24433,
3.91406,-1.34699,0.251636,
3.91563,-1.34659,0.258948,
3.91719,-1.34618,0.266263,
3.91875,-1.34576,0.273583,
3.92031,-1.34533,0.280907,
3.92188,-1.34488,0.288235,
3.92344,-1.34443,0.295568,
3.925,-1.34396,0.302906,
3.92656,-1.34348,0.310248,
3.92813,-1.34299,0.317594,
3.92969,-1.34249,0.324945,
3.93125,-1.34197,0.332301,
3.93281,-1.34145,0.339661,
3.93438,-1.34091,0.347026,
3.93594,-1.34037,0.354396,
3.9375,-1.33981,0.36177,
3.93906,-1.33923,0.36915,
3.94063,-1.33865,0.376533,
3.94219,-1.33806,0.383922,
3.94375,-1.33745,0.391316,
3.94531,-1.33684,0.398714,
3.94688,-1.33621,0.406118,
3.94844,-1.33557,0.413526,
3.95,-1.33491,0.42094,
3.95156,-1.33425,0.428358,
3.95312,-1.33358,0.435781,
3.95469,-1.33289,0.44321,
3.95625,-1.33219,0.450643,
3.95781,-1.33148,0.458082,
3.95938,-1.33076,0.465525,
3.96094,-1.33003,0.472974,
3.9625,-1.32928,0.480428,
3.96406,-1.32852,0.487887,
3.96563,-1.32776,0.495352,
3.96719,-1.32698,0.502821,
3.96875,-1.32619,0.510296,
3.97031,-1.32538,0.517776,
3.97188,-1.32457,0.525262,
3.97344,-1.32374,0.532752,
3.975,-1.3229,0.540248,
3.97656,-1.32205,0.54775,
3.97813,-1.32119,0.555256,
3.97969,-1.32032,0.562769,
3.98125,-1.31943,0.570286,
3.98281,-1.31853,0.577809,
3.98438,-1.31763,0.585337,
3.98594,-1.31671,0.592871,
3.9875,-1.31577,0.60041,
3.98906,-1.31483,0.607955,
3.99063,-1.31387,0.615505,
3.99219,-1.31291,0.62306,
3.99375,-1.31193,0.630621,
3.99531,-1.31094,0.638188,
3.99688,-1.30993,0.64576,
3.99844,-1.30892,0.653337,
4,-1.30789,0.66092,
4.00156,-1.30685,0.668508,
4.00312,-1.3058,0.676102,
4.00469,-1.30474,0.683701,
4.00625,-1.30366,0.691306,
4.00781,-1.30258,0.698916,
4.00938,-1.30148,0.706532,
4.01094,-1.30037,0.714153,
4.0125,-1.29925,0.72178,
4.01406,-1.29812,0.729412,
4.01562,-1.29697,0.73705,
4.01719,-1.29581,0.744693,
4.01875,-1.29464,0.752341,
4.02031,-1.29346,0.759995,
4.02188,-1.29227,0.767655,
4.02344,-1.29106,0.775319,
4.025,-1.28984,0.78299,
4.02656,-1.28862,0.790665,
4.02813,-1.28737,0.798346,
4.02969,-1.28612,0.806032,
4.03125,-1.28485,0.813723,
4.03281,-1.28358,0.82142,
4.03437,-1.28229,0.829122,
4.03594,-1.28099,0.836829,
4.0375,-1.27967,0.844541,
4.03906,-1.27835,0.852259,
4.04063,-1.27701,0.859982,
4.04219,-1.27566,0.86771,
4.04375,-1.2743,0.875442,
4.04531,-1.27292,0.88318,
4.04688,-1.27154,0.890923,
4.04844,-1.27014,0.898671,
4.05,-1.26873,0.906424,
4.05156,-1.26731,0.914182,
4.05313,-1.26587,0.921944,
4.05469,-1.26443,0.929712,
4.05625,-1.26297,0.937484,
4.05781,-1.2615,0.945261,
4.05938,-1.26001,0.953042,
4.06094,-1.25852,0.960828,
4.0625,-1.25701,0.968619,
4.06406,-1.25549,0.976414,
4.06562,-1.25396,0.984214,
4.06719,-1.25242,0.992018,
4.06875,-1.25086,0.999826,
4.07031,-1.24929,1.00764,
4.07188,-1.24771,1.01546,
4.07344,-1.24612,1.02328,
4.075,-1.24451,1.0311,
4.07656,-1.2429,1.03893,
4.07812,-1.24127,1.04676,
4.07969,-1.23962,1.0546,
4.08125,-1.23797,1.06244,
4.08281,-1.2363,1.07028,
4.08438,-1.23463,1.07813,
4.08594,-1.23294,1.08598,
4.0875,-1.23123,1.09384,
4.08906,-1.22952,1.1017,
4.09063,-1.22779,1.10956,
4.09219,-1.22605,1.11742,
4.09375,-1.2243,1.12529,
4.09531,-1.22253,1.13316,
4.09687,-1.22076,1.14103,
4.09844,-1.21897,1.14891,
4.1,-1.21717,1.15679,
4.10156,-1.21535,1.16467,
4.10313,-1.21353,1.17255,
4.10469,-1.21169,1.18044,
4.10625,-1.20984,1.18833,
4.10781,-1.20797,1.19622,
4.10938,-1.2061,1.20411,
4.11094,-1.20421,1.21201,
4.1125,-1.20231,1.2199,
4.11406,-1.2004,1.2278,
4.11563,-1.19848,1.2357,
4.11719,-1.19654,1.2436,
4.11875,-1.19459,1.2515,
4.12031,-1.19263,1.25941,
4.12188,-1.19065,1.26731,
4.12344,-1.18867,1.27521,
4.125,-1.18667,1.28312,
4.12656,-1.18466,1.29103,
4.12812,-1.18263,1.29893,
4.12969,-1.1806,1.30684,
4.13125,-1.17855,1.31475,
4.13281,-1.17649,1.32265,
4.13438,-1.17442,1.33056,
4.13594,-1.17233,1.33847,
4.1375,-1.17023,1.34637,
4.13906,-1.16812,1.35428,
4.14062,-1.166,1.36218,
4.14219,-1.16387,1.37008,
4.14375,-1.16172,1.37799,
4.14531,-1.15956,1.38589,
4.14688,-1.15739,1.39378,
4.14844,-1.15521,1.40168,
4.15,-1.15301,1.40958,
4.15156,-1.1508,1.41747,
4.15313,-1.14858,1.42536,
4.15469,-1.14635,1.43325,
4.15625,-1.1441,1.44113,
4.15781,-1.14184,1.44901,
4.15937,-1.13957,1.45689,
4.16094,-1.13729,1.46477,
4.1625,-1.135,1.47264,
4.16406,-1.13269,1.48051,
4.16563,-1.13037,1.48837,
4.16719,-1.12804,1.49623,
4.16875,-1.12569,1.50409,
4.17031,-1.12334,1.51194,
4.17188,-1.12097,1.51978,
4.17344,-1.11859,1.52762,
4.175,-1.11619,1.53546,
4.17656,-1.11379,1.54329,
4.17813,-1.11137,1.55111,
4.17969,-1.10894,1.55893,
4.18125,-1.1065,1.56674,
4.18281,-1.10405,1.57455,
4.18438,-1.10158,1.58234,
4.18594,-1.0991,1.59014,
4.1875,-1.09661,1.59792,
4.18906,-1.09411,1.60569,
4.19062,-1.09159,1.61346,
4.19219,-1.08907,1.62122,
4.19375,-1.08653,1.62897,
4.19531,-1.08397,1.63671,
4.19688,-1.08141,1.64445,
4.19844,-1.07884,1.65217,
4.2,-1.07625,1.65989,
4.20156,-1.07365,1.66759,
4.20312,-1.07104,1.67529,
4.20469,-1.06841,1.68297,
4.20625,-1.06578,1.69064,
4.20781,-1.06313,1.69831,
4.20938,-1.06047,1.70596,
4.21094,-1.0578,1.7136,
4.2125,-1.05512,1.72123,
4.21406,-1.05242,1.72884,
4.21563,-1.04971,1.73644,
4.21719,-1.04699,1.74404,
4.21875,-1.04426,1.75161,
4.22031,-1.04152,1.75918,
4.22187,-1.03877,1.76673,
4.22344,-1.036,1.77426,
4.225,-1.03322,1.78178,
4.22656,-1.03043,1.78929,
4.22813,-1.02763,1.79678,
4.22969,-1.02482,1.80426,
4.23125,-1.02199,1.81172,
4.23281,-1.01915,1.81916,
4.23438,-1.01631,1.82659,
4.23594,-1.01345,1.834,
4.2375,-1.01057,1.8414,
4.23906,-1.00769,1.84877,
4.24063,-1.0048,1.85613,
4.24219,-1.00189,1.86347,
4.24375,-0.998974,1.8708,
4.24531,-0.996045,1.8781,
4.24688,-0.993105,1.88538,
4.24844,-0.990153,1.89265,
4.25,-0.987191,1.8999,
4.25156,-0.984216,1.90712,
4.25312,-0.981231,1.91432,
4.25469,-0.978234,1.92151,
4.25625,-0.975226,1.92867,
4.25781,-0.972207,1.93581,
4.25938,-0.969177,1.94293,
4.26094,-0.966135,1.95003,
4.2625,-0.963083,1.9571,
4.26406,-0.960019,1.96415,
4.26562,-0.956945,1.97118,
4.26719,-0.953859,1.97818,
4.26875,-0.950763,1.98516,
4.27031,-0.947656,1.99211,
4.27188,-0.944538,1.99904,
4.27344,-0.941409,2.00595,
4.275,-0.938269,2.01283,
4.27656,-0.935119,2.01968,
4.27813,-0.931958,2.02651,
4.27969,-0.928786,2.03331,
4.28125,-0.925604,2.04008,
4.28281,-0.922411,2.04682,
4.28437,-0.919207,2.05354,
4.28594,-0.915993,2.06023,
4.2875,-0.912769,2.06689,
4.28906,-0.909534,2.07352,
4.29063,-0.906289,2.08012,
4.29219,-0.903034,2.0867,
4.29375,-0.899768,2.09324,
4.29531,-0.896493,2.09975,
4.29688,-0.893207,2.10623,
4.29844,-0.889911,2.11268,
4.3,-0.886605,2.1191,
4.30156,-0.883289,2.12549,
4.30313,-0.879963,2.13184,
4.30469,-0.876627,2.13816,
4.30625,-0.873281,2.14445,
4.30781,-0.869925,2.15071,
4.30938,-0.86656,2.15693,
4.31094,-0.863185,2.16312,
4.3125,-0.8598,2.16927,
4.31406,-0.856406,2.17539,
4.31562,-0.853002,2.18148,
4.31719,-0.849589,2.18753,
4.31875,-0.846166,2.19354,
4.32031,-0.842734,2.19952,
4.32188,-0.839293,2.20546,
4.32344,-0.835842,2.21137,
4.325,-0.832382,2.21724,
4.32656,-0.828913,2.22307,
4.32812,-0.825435,2.22886,
4.32969,-0.821948,2.23462,
4.33125,-0.818452,2.24033,
4.33281,-0.814947,2.24601,
4.33438,-0.811433,2.25166,
4.33594,-0.80791,2.25726,
4.3375,-0.804379,2.26282,
4.33906,-0.800839,2.26834,
4.34063,-0.797291,2.27382,
4.34219,-0.793733,2.27927,
4.34375,-0.790168,2.28467,
4.34531,-0.786594,2.29003,
4.34687,-0.783012,2.29535,
4.34844,-0.779421,2.30063,
4.35,-0.775822,2.30587,
4.35156,-0.772215,2.31107,
4.35313,-0.7686,2.31622,
4.35469,-0.764977,2.32134,
4.35625,-0.761346,2.32641,
4.35781,-0.757707,2.33143,
4.35938,-0.75406,2.33642,
4.36094,-0.750406,2.34136,
4.3625,-0.746743,2.34626,
4.36406,-0.743074,2.35112,
4.36563,-0.739396,2.35593,
4.36719,-0.735711,2.3607,
4.36875,-0.732019,2.36542,
4.37031,-0.728319,2.3701,
4.37188,-0.724613,2.37474,
4.37344,-0.720898,2.37933,
4.375,-0.717177,2.38387,
4.37656,-0.713449,2.38838,
4.37812,-0.709714,2.39283,
4.37969,-0.705971,2.39725,
4.38125,-0.702222,2.40161,
4.38281,-0.698466,2.40594,
4.38438,-0.694704,2.41021,
4.38594,-0.690934,2.41444,
4.3875,-0.687159,2.41863,
4.38906,-0.683376,2.42277,
4.39062,-0.679587,2.42686,
4.39219,-0.675792,2.43091,
4.39375,-0.671991,2.43492,
4.39531,-0.668183,2.43887,
4.39688,-0.664369,2.44279,
4.39844,-0.660549,2.44665,
4.4,-0.656724,2.45047,
4.40156,-0.652892,2.45424,
4.40313,-0.649054,2.45797,
4.40469,-0.645211,2.46165,
4.40625,-0.641361,2.46529,
4.40781,-0.637507,2.46888,
4.40937,-0.633646,2.47242,
4.41094,-0.62978,2.47592,
4.4125,-0.625909,2.47937,
4.41406,-0.622032,2.48278,
4.41563,-0.61815,2.48614,
4.41719,-0.614263,2.48945,
4.41875,-0.610371,2.49272,
4.42031,-0.606473,2.49595,
4.42188,-0.602571,2.49912,
4.42344,-0.598664,2.50226,
4.425,-0.594752,2.50534,
4.42656,-0.590835,2.50839,
4.42813,-0.586913,2.51138,
4.42969,-0.582986,2.51433,
4.43125,-0.579056,2.51724,
4.43281,-0.57512,2.52011,
4.43438,-0.57118,2.52292,
4.43594,-0.567236,2.5257,
4.4375,-0.563287,2.52843,
4.43906,-0.559335,2.53111,
4.44062,-0.555378,2.53376,
4.44219,-0.551417,2.53635,
4.44375,-0.547452,2.53891,
4.44531,-0.543483,2.54142,
4.44688,-0.53951,2.54389,
4.44844,-0.535533,2.54632,
4.45,-0.531553,2.5487,
4.45156,-0.527568,2.55104,
4.45312,-0.523581,2.55334,
4.45469,-0.519589,2.5556,
4.45625,-0.515594,2.55781,
4.45781,-0.511596,2.55999,
4.45938,-0.507594,2.56212,
4.46094,-0.503589,2.56422,
4.4625,-0.499581,2.56627,
4.46406,-0.49557,2.56828,
4.46563,-0.491555,2.57026,
4.46719,-0.487538,2.57219,
4.46875,-0.483517,2.57408,
4.47031,-0.479494,2.57594,
4.47187,-0.475468,2.57776,
4.47344,-0.471438,2.57954,
4.475,-0.467406,2.58128,
4.47656,-0.463372,2.58298,
4.47813,-0.459335,2.58465,
4.47969,-0.455295,2.58628,
4.48125,-0.451253,2.58787,
4.48281,-0.447208,2.58943,
4.48438,-0.443161,2.59095,
4.48594,-0.439111,2.59243,
4.4875,-0.435059,2.59389,
4.48906,-0.431005,2.5953,
4.49063,-0.426949,2.59668,
4.49219,-0.422891,2.59803,
4.49375,-0.41883,2.59935,
4.49531,-0.414768,2.60063,
4.49688,-0.410703,2.60188,
4.49844,-0.406637,2.6031,
4.5,-0.402569,2.60429,
4.50156,-0.398498,2.60544,
4.50312,-0.394427,2.60657,
4.50469,-0.390353,2.60766,
4.50625,-0.386278,2.60872,
4.50781,-0.382201,2.60976,
4.50938,-0.378122,2.61076,
4.51094,-0.374042,2.61174,
4.5125,-0.36996,2.61269,
4.51406,-0.365877,2.61361,
4.51562,-0.361793,2.6145,
4.51719,-0.357707,2.61537,
4.51875,-0.35362,2.61621,
4.52031,-0.349532,2.61702,
4.52188,-0.345442,2.61781,
4.52344,-0.341351,2.61857,
4.525,-0.337259,2.61931,
4.52656,-0.333166,2.62003,
4.52813,-0.329071,2.62072,
4.52969,-0.324976,2.62138,
4.53125,-0.320879,2.62203,
4.53281,-0.316782,2.62265,
4.53437,-0.312684,2.62325,
4.53594,-0.308584,2.62383,
4.5375,-0.304484,2.62439,
4.53906,-0.300383,2.62493,
4.54063,-0.296281,2.62544,
4.54219,-0.292179,2.62594,
4.54375,-0.288075,2.62642,
4.54531,-0.283971,2.62688,
4.54688,-0.279866,2.62732,
4.54844,-0.275761,2.62774,
4.55,-0.271655,2.62815,
4.55156,-0.267548,2.62854,
4.55313,-0.26344,2.62891,
4.55469,-0.259332,2.62927,
4.55625,-0.255224,2.62961,
4.55781,-0.251115,2.62993,
4.55938,-0.247005,2.63024,
4.56094,-0.242895,2.63054,
4.5625,-0.238785,2.63082,
4.56406,-0.234674,2.63109,
4.56562,-0.230563,2.63134,
4.56719,-0.226451,2.63159,
4.56875,-0.222339,2.63182,
4.57031,-0.218227,2.63203,
4.57188,-0.214114,2.63224,
4.57344,-0.210001,2.63244,
4.575,-0.205888,2.63262,
4.57656,-0.201774,2.6328,
4.57812,-0.19766,2.63296,
4.57969,-0.193546,2.63311,
4.58125,-0.189432,2.63326,
4.58281,-0.185317,2.6334,
4.58438,-0.181202,2.63352,
4.58594,-0.177087,2.63364,
4.5875,-0.172972,2.63376,
4.58906,-0.168857,2.63386,
4.59063,-0.164741,2.63396,
4.59219,-0.160626,2.63405,
4.59375,-0.15651,2.63413,
4.59531,-0.152394,2.63421,
4.59687,-0.148278,2.63428,
4.59844,-0.144162,2.63435,
4.6,-0.140046,2.63441,
4.60156,-0.135929,2.63446,
4.60313,-0.131813,2.63451,
4.60469,-0.127697,2.63456,
4.60625,-0.12358,2.6346,
4.60781,-0.119463,2.63464,
4.60938,-0.115347,2.63467,
4.61094,-0.11123,2.63471,
4.6125,-0.107113,2.63473,
4.61406,-0.102997,2.63476,
4.61563,-0.0988798,2.63478,
4.61719,-0.0947629,2.6348,
4.61875,-0.090646,2.63482,
4.62031,-0.0865291,2.63483,
4.62188,-0.0824122,2.63485,
4.62344,-0.0782952,2.63486,
4.625,-0.0741782,2.63487,
4.62656,-0.0700612,2.63487,
4.62812,-0.0659442,2.63488,
4.62969,-0.0618272,2.63489,
4.63125,-0.0577102,2.63489,
4.63281,-0.0535932,2.63489,
4.63438,-0.0494762,2.6349,
4.63594,-0.0453592,2.6349,
4.6375,-0.0412421,2.6349,
4.63906,-0.0371251,2.6349,
4.64062,-0.033008,2.6349,
4.64219,-0.028891,2.6349,
4.64375,-0.024774,2.63491,
4.64531,-0.0206569,2.63491,
4.64688,-0.0165399,2.63491,
4.64844,-0.0124229,2.63491,
4.65,-0.00830581,2.63491,
4.65156,-0.00418877,2.63491,
4.65313,-7.17316e-05,2.63491,
4.65469,0.00404531,2.63491,
4.65625,0.00816235,2.63491,
4.65781,0.0122794,2.63491,
4.65937,0.0163964,2.63491,
4.66094,0.0205135,2.63491,
4.6625,0.0246305,2.63491,
4.66406,0.0287475,2.6349,
4.66563,0.0328646,2.6349,
4.66719,0.0369816,2.6349,
4.66875,0.0410987,2.6349,
4.67031,0.0452157,2.6349,
4.67188,0.0493327,2.6349,
4.67344,0.0534497,2.63489,
4.675,0.0575668,2.63489,
4.67656,0.0616838,2.63489,
4.67813,0.0658008,2.63488,
4.67969,0.0699178,2.63487,
4.68125,0.0740348,2.63487,
4.68281,0.0781517,2.63486,
4.68438,0.0822687,2.63484,
4.68594,0.0863856,2.63483,
4.6875,0.0905025,2.63482,
4.68906,0.0946194,2.6348,
4.69062,0.0987363,2.63478,
4.69219,0.102853,2.63476,
4.69375,0.10697,2.63473,
4.69531,0.111087,2.6347,
4.69688,0.115203,2.63467,
4.69844,0.11932,2.63464,
4.7,0.123437,2.6346,
4.70156,0.127553,2.63456,
4.70312,0.13167,2.63451,
4.70469,0.135786,2.63446,
4.70625,0.139902,2.6344,
4.70781,0.144018,2.63434,
4.70938,0.148135,2.63427,
4.71094,0.152251,2.6342,
4.7125,0.156366,2.63412,
4.71406,0.160482,2.63403,
4.71563,0.164598,2.63394,
4.71719,0.168713,2.63384,
4.71875,0.172829,2.63373,
4.72031,0.176944,2.63362,
4.72187,0.181059,2.6335,
4.72344,0.185173,2.63336,
4.725,0.189288,2.63322,
4.72656,0.193402,2.63307,
4.72813,0.197516,2.63291,
4.72969,0.20163,2.63275,
4.73125,0.205744,2.63257,
4.73281,0.209857,2.63237,
4.73438,0.21397,2.63217,
4.73594,0.218082,2.63196,
4.7375,0.222195,2.63173,
4.73906,0.226306,2.6315,
4.74063,0.230418,2.63124,
4.74219,0.234529,2.63098,
4.74375,0.23864,2.6307,
4.74531,0.24275,2.63041,
4.74688,0.24686,2.6301,
4.74844,0.250969,2.62978,
4.75,0.255078,2.62944,
4.75156,0.259186,2.62908,
4.75312,0.263294,2.62871,
4.75469,0.267401,2.62833,
4.75625,0.271507,2.62792,
4.75781,0.275613,2.6275,
4.75938,0.279718,2.62705,
4.76094,0.283823,2.62659,
4.7625,0.287926,2.62611,
4.76406,0.292029,2.62561,
4.76562,0.296131,2.62509,
4.76719,0.300233,2.62455,
4.76875,0.304333,2.62398,
4.77031,0.308432,2.6234,
4.77188,0.312531,2.62279,
4.77344,0.316629,2.62216,
4.775,0.320725,2.62151,
4.77656,0.324821,2.62083,
4.77813,0.328915,2.62012,
4.77969,0.333009,2.6194,
4.78125,0.337101,2.61864,
4.78281,0.341192,2.61786,
4.78437,0.345282,2.61706,
4.78594,0.34937,2.61622,
4.7875,0.353457,2.61536,
4.78906,0.357543,2.61447,
4.79063,0.361628,2.61355,
4.79219,0.365711,2.61261,
4.79375,0.369792,2.61163,
4.79531,0.373872,2.61063,
4.79688,0.37795,2.60959,
4.79844,0.382027,2.60852,
4.8,0.386102,2.60742,
4.80156,0.390175,2.60629,
4.80313,0.394246,2.60512,
4.80469,0.398316,2.60392,
4.80625,0.402384,2.60269,
4.80781,0.406449,2.60143,
4.80938,0.410513,2.60013,
4.81094,0.414575,2.59879,
4.8125,0.418634,2.59742,
4.81406,0.422692,2.59601,
4.81563,0.426747,2.59457,
4.81719,0.4308,2.59309,
4.81875,0.43485,2.59157,
4.82031,0.438898,2.59001,
4.82188,0.442944,2.58841,
4.82344,0.446987,2.58678,
4.825,0.451028,2.58511,
4.82656,0.455066,2.58339,
4.82812,0.459101,2.58164,
4.82969,0.463133,2.57984,
4.83125,0.467163,2.57801,
4.83281,0.471189,2.57613,
4.83438,0.475213,2.57421,
4.83594,0.479234,2.57225,
4.8375,0.483251,2.57024,
4.83906,0.487266,2.56819,
4.84063,0.491277,2.5661,
4.84219,0.495285,2.56397,
4.84375,0.499289,2.56178,
4.84531,0.50329,2.55956,
4.84688,0.507288,2.55729,
4.84844,0.511282,2.55497,
4.85,0.515272,2.55261,
4.85156,0.519259,2.5502,
4.85313,0.523242,2.54774,
4.85469,0.52722,2.54524,
4.85625,0.531195,2.54269,
4.85781,0.535166,2.54009,
4.85938,0.539133,2.53745,
4.86094,0.543096,2.53475,
4.8625,0.547054,2.53201,
4.86406,0.551008,2.52922,
4.86563,0.554958,2.52638,
4.86719,0.558903,2.52349,
4.86875,0.562844,2.52055,
4.87031,0.56678,2.51756,
4.87188,0.570711,2.51451,
4.87344,0.574638,2.51142,
4.875,0.578559,2.50828,
4.87656,0.582476,2.50509,
4.87813,0.586388,2.50184,
4.87969,0.590294,2.49855,
4.88125,0.594196,2.4952,
4.88281,0.598092,2.4918,
4.88438,0.601983,2.48835,
4.88594,0.605868,2.48485,
4.8875,0.609748,2.48129,
4.88906,0.613622,2.47768,
4.89062,0.61749,2.47402,
4.89219,0.621353,2.47031,
4.89375,0.62521,2.46654,
4.89531,0.629061,2.46272,
4.89688,0.632906,2.45885,
4.89844,0.636745,2.45492,
4.9,0.640578,2.45094,
4.90156,0.644404,2.44691,
4.90313,0.648224,2.44282,
4.90469,0.652038,2.43868,
4.90625,0.655845,2.43448,
4.90781,0.659646,2.43024,
4.90938,0.663439,2.42593,
4.91094,0.667227,2.42158,
4.9125,0.671007,2.41717,
4.91406,0.67478,2.41271,
4.91563,0.678547,2.40819,
4.91719,0.682306,2.40362,
4.91875,0.686058,2.39899,
4.92031,0.689803,2.39432,
4.92188,0.69354,2.38958,
4.92344,0.69727,2.3848,
4.925,0.700993,2.37996,
4.92656,0.704707,2.37506,
4.92813,0.708415,2.37012,
4.92969,0.712114,2.36512,
4.93125,0.715806,2.36006,
4.93281,0.719489,2.35496,
4.93438,0.723165,2.3498,
4.93594,0.726832,2.34458,
4.9375,0.730492,2.33932,
4.93906,0.734143,2.334,
4.94063,0.737785,2.32863,
4.94219,0.74142,2.3232,
4.94375,0.745045,2.31772,
4.94531,0.748662,2.31219,
4.94688,0.752271,2.30661,
4.94844,0.755871,2.30098,
4.95,0.759461,2.29529,
4.95156,0.763043,2.28956,
4.95312,0.766616,2.28377,
4.95469,0.77018,2.27793,
4.95625,0.773735,2.27204,
4.95781,0.77728,2.2661,
4.95938,0.780816,2.26011,
4.96094,0.784343,2.25407,
4.9625,0.78786,2.24797,
4.96406,0.791368,2.24183,
4.96563,0.794866,2.23564,
4.96719,0.798354,2.2294,
4.96875,0.801833,2.22311,
4.97031,0.805301,2.21677,
4.97188,0.80876,2.21038,
4.97344,0.812209,2.20395,
4.975,0.815647,2.19746,
4.97656,0.819076,2.19093,
4.97813,0.822494,2.18435,
4.97969,0.825902,2.17772,
4.98125,0.829299,2.17105,
4.98281,0.832686,2.16433,
4.98438,0.836063,2.15756,
4.98594,0.839429,2.15075,
4.9875,0.842784,2.14389,
4.98906,0.846128,2.13699,
4.99063,0.849462,2.13004,
4.99219,0.852785,2.12305,
4.99375,0.856097,2.11601,
4.99531,0.859397,2.10893,
4.99688,0.862687,2.1018,
4.99844,0.865965,2.09464,
5,0.869233,2.08742,
5.00156,0.872489,2.08017,
5.00313,0.875733,2.07287,
5.00469,0.878966,2.06553,
5.00625,0.882188,2.05815,
5.00781,0.885398,2.05073,
5.00938,0.888596,2.04327,
5.01094,0.891783,2.03577,
5.0125,0.894958,2.02822,
5.01406,0.898121,2.02064,
5.01562,0.901273,2.01302,
5.01719,0.904412,2.00536,
5.01875,0.907539,1.99766,
5.02031,0.910655,1.98992,
5.02188,0.913758,1.98214,
5.02344,0.916849,1.97433,
5.025,0.919928,1.96648,
5.02656,0.922994,1.95859,
5.02813,0.926048,1.95067,
5.02969,0.92909,1.94271,
5.03125,0.932119,1.93471,
5.03281,0.935136,1.92668,
5.03438,0.93814,1.91861,
5.03594,0.941132,1.91051,
5.0375,0.94411,1.90238,
5.03906,0.947076,1.89421,
5.04063,0.95003,1.88601,
5.04219,0.95297,1.87777,
5.04375,0.955898,1.8695,
5.04531,0.958812,1.8612,
5.04688,0.961714,1.85287,
5.04844,0.964603,1.84451,
5.05,0.967478,1.83612,
5.05156,0.97034,1.82769,
5.05313,0.97319,1.81924,
5.05469,0.976026,1.81075,
5.05625,0.978848,1.80223,
5.05781,0.981657,1.79369,
5.05938,0.984453,1.78512,
5.06094,0.987236,1.77652,
5.0625,0.990005,1.76789,
5.06406,0.992761,1.75923,
5.06563,0.995503,1.75054,
5.06719,0.998231,1.74183,
5.06875,1.00095,1.73309,
5.07031,1.00365,1.72433,
5.07188,1.00633,1.71554,
5.07344,1.00901,1.70672,
5.075,1.01167,1.69788,
5.07656,1.01431,1.68901,
5.07812,1.01695,1.68012,
5.07969,1.01956,1.67121,
5.08125,1.02217,1.66227,
5.08281,1.02476,1.65331,
5.08438,1.02734,1.64432,
5.08594,1.0299,1.63531,
5.0875,1.03245,1.62628,
5.08906,1.03498,1.61723,
5.09063,1.0375,1.60816,
5.09219,1.04,1.59906,
5.09375,1.0425,1.58994,
5.09531,1.04497,1.58081,
5.09688,1.04744,1.57165,
5.09844,1.04988,1.56247,
5.1,1.05232,1.55327,
5.10156,1.05474,1.54405,
5.10313,1.05714,1.53482,
5.10469,1.05954,1.52556,
5.10625,1.06191,1.51629,
5.10781,1.06427,1.50699,
5.10938,1.06662,1.49768,
5.11094,1.06895,1.48836,
5.1125,1.07127,1.47901,
5.11406,1.07358,1.46965,
5.11563,1.07586,1.46027,
5.11719,1.07814,1.45087,
5.11875,1.0804,1.44146,
5.12031,1.08264,1.43203,
5.12188,1.08487,1.42259,
5.12344,1.08709,1.41313,
5.125,1.08929,1.40366,
5.12656,1.09148,1.39417,
5.12813,1.09365,1.38466,
5.12969,1.0958,1.37515,
5.13125,1.09794,1.36561,
5.13281,1.10007,1.35607,
5.13438,1.10218,1.34651,
5.13594,1.10428,1.33694,
5.1375,1.10636,1.32735,
5.13906,1.10843,1.31775,
5.14062,1.11048,1.30814,
5.14219,1.11251,1.29852,
5.14375,1.11454,1.28888,
5.14531,1.11654,1.27923,
5.14688,1.11853,1.26957,
5.14844,1.12051,1.2599,
5.15,1.12247,1.25022,
5.15156,1.12442,1.24053,
5.15313,1.12635,1.23082,
5.15469,1.12826,1.22111,
5.15625,1.13016,1.21138,
5.15781,1.13205,1.20165,
5.15938,1.13392,1.1919,
5.16094,1.13577,1.18215,
5.1625,1.13761,1.17238,
5.16406,1.13944,1.16261,
5.16563,1.14125,1.15283,
5.16719,1.14304,1.14303,
5.16875,1.14482,1.13323,
5.17031,1.14658,1.12342,
5.17188,1.14833,1.1136,
5.17344,1.15006,1.10378,
5.175,1.15178,1.09394,
5.17656,1.15348,1.0841,
5.17813,1.15516,1.07425,
5.17969,1.15684,1.06439,
5.18125,1.15849,1.05452,
5.18281,1.16013,1.04465,
5.18438,1.16176,1.03477,
5.18594,1.16336,1.02488,
5.1875,1.16496,1.01498,
5.18906,1.16654,1.00508,
5.19063,1.1681,0.995174,
5.19219,1.16965,0.985259,
5.19375,1.17118,0.975337,
5.19531,1.17269,0.965409,
5.19688,1.1742,0.955475,
5.19844,1.17568,0.945535,
5.2,1.17715,0.935589,
5.20156,1.1786,0.925637,
5.20312,1.18004,0.91568,
5.20469,1.18147,0.905717,
5.20625,1.18287,0.895748,
5.20781,1.18426,0.885774,
5.20938,1.18564,0.875795,
5.21094,1.187,0.86581,
5.2125,1.18835,0.855821,
5.21406,1.18968,0.845827,
5.21563,1.19099,0.835827,
